,trip_id,schedule_relationship,latitude,longitude,bearing,speed,timestamp,vehicle.id,source,route_id,direction_id,route_short_name,route_type,assigned_berth
251,55700000064973587,0.0,58.4168586730957,15.624652862548828,306.0,0.0,1647928826,9031005920505682,otraf-vehiclepositions-2022-03-22T07-00-28Z.pb,9011005020200000,1,2,700,A6
253,,,58.41788864135742,15.622356414794922,266.0,0.0,1647928827,9031005920505752,otraf-vehiclepositions-2022-03-22T07-00-28Z.pb,-1,-1,-1,-1,E1
255,55700000063338064,0.0,58.41706848144531,15.624218940734863,322.0,0.0,1647928826,9031005920505664,otraf-vehiclepositions-2022-03-22T07-00-28Z.pb,9011005020300000,1,3,700,
257,55700000063302008,0.0,58.417457580566406,15.623205184936523,323.0,0.0,1647928826,9031005920505688,otraf-vehiclepositions-2022-03-22T07-00-28Z.pb,9011005021100000,1,11,700,B2
258,55700000063476178,0.0,58.41746139526367,15.622936248779297,0.0,0.0,1647928829,9031005918308827,otraf-vehiclepositions-2022-03-22T07-00-29Z.pb,9011005053000000,1,530,700,C1
259,55700000063278840,0.0,58.4177131652832,15.62210464477539,243.0,0.0,1647928827,9031005920505737,otraf-vehiclepositions-2022-03-22T07-00-29Z.pb,9011005021500000,1,15,700,
260,55700000064973587,0.0,58.4168586730957,15.624652862548828,306.0,0.0,1647928827,9031005920505682,otraf-vehiclepositions-2022-03-22T07-00-29Z.pb,9011005020200000,1,2,700,A6
262,,,58.41789245605469,15.622361183166504,266.0,0.0,1647928828,9031005920505752,otraf-vehiclepositions-2022-03-22T07-00-29Z.pb,-1,-1,-1,-1,E1
264,55700000063338064,0.0,58.41707229614258,15.624218940734863,322.0,0.0,1647928827,9031005920505664,otraf-vehiclepositions-2022-03-22T07-00-29Z.pb,9011005020300000,1,3,700,
266,55700000063302008,0.0,58.417457580566406,15.623205184936523,323.0,0.0,1647928827,9031005920505688,otraf-vehiclepositions-2022-03-22T07-00-29Z.pb,9011005021100000,1,11,700,B2
267,55700000063476178,0.0,58.41746139526367,15.622936248779297,0.0,0.0,1647928830,9031005918308827,otraf-vehiclepositions-2022-03-22T07-00-30Z.pb,9011005053000000,1,530,700,C1
268,55700000063278840,0.0,58.417728424072266,15.62212085723877,243.0,0.0,1647928829,9031005920505737,otraf-vehiclepositions-2022-03-22T07-00-30Z.pb,9011005021500000,1,15,700,
269,55700000064973587,0.0,58.4168586730957,15.624652862548828,306.0,0.0,1647928829,9031005920505682,otraf-vehiclepositions-2022-03-22T07-00-30Z.pb,9011005020200000,1,2,700,A6
271,,,58.41789627075195,15.622363090515137,266.0,0.0,1647928829,9031005920505752,otraf-vehiclepositions-2022-03-22T07-00-30Z.pb,-1,-1,-1,-1,
273,55700000063338064,0.0,58.41707229614258,15.624217987060547,322.0,0.0,1647928828,9031005920505664,otraf-vehiclepositions-2022-03-22T07-00-30Z.pb,9011005020300000,1,3,700,
275,55700000063302008,0.0,58.417457580566406,15.623205184936523,323.0,0.0,1647928828,9031005920505688,otraf-vehiclepositions-2022-03-22T07-00-30Z.pb,9011005021100000,1,11,700,B2
276,55700000063476178,0.0,58.41746139526367,15.622936248779297,0.0,0.0,1647928830,9031005918308827,otraf-vehiclepositions-2022-03-22T07-00-31Z.pb,9011005053000000,1,530,700,C1
277,55700000063278840,0.0,58.417728424072266,15.62212085723877,243.0,0.0,1647928829,9031005920505737,otraf-vehiclepositions-2022-03-22T07-00-31Z.pb,9011005021500000,1,15,700,
278,55700000064973587,0.0,58.4168586730957,15.624652862548828,306.0,0.0,1647928829,9031005920505682,otraf-vehiclepositions-2022-03-22T07-00-31Z.pb,9011005020200000,1,2,700,A6
280,,,58.41789627075195,15.622363090515137,266.0,0.0,1647928829,9031005920505752,otraf-vehiclepositions-2022-03-22T07-00-31Z.pb,-1,-1,-1,-1,
282,55700000063338064,0.0,58.41707229614258,15.624217987060547,322.0,0.0,1647928828,9031005920505664,otraf-vehiclepositions-2022-03-22T07-00-31Z.pb,9011005020300000,1,3,700,
284,55700000063302008,0.0,58.417457580566406,15.623205184936523,323.0,0.0,1647928828,9031005920505688,otraf-vehiclepositions-2022-03-22T07-00-31Z.pb,9011005021100000,1,11,700,B2
285,55700000063476178,0.0,58.41746139526367,15.622936248779297,0.0,0.0,1647928832,9031005918308827,otraf-vehiclepositions-2022-03-22T07-00-32Z.pb,9011005053000000,1,530,700,C1
286,55700000063278840,0.0,58.41773986816406,15.622127532958984,243.0,0.0,1647928831,9031005920505737,otraf-vehiclepositions-2022-03-22T07-00-32Z.pb,9011005021500000,1,15,700,
287,55700000064973587,0.0,58.4168586730957,15.624653816223145,306.0,0.0,1647928831,9031005920505682,otraf-vehiclepositions-2022-03-22T07-00-32Z.pb,9011005020200000,1,2,700,A6
289,,,58.417903900146484,15.622363090515137,266.0,0.0,1647928831,9031005920505752,otraf-vehiclepositions-2022-03-22T07-00-32Z.pb,-1,-1,-1,-1,
293,55700000063302008,0.0,58.417457580566406,15.623205184936523,323.0,0.0,1647928831,9031005920505688,otraf-vehiclepositions-2022-03-22T07-00-32Z.pb,9011005021100000,1,11,700,B2
294,55700000063476178,0.0,58.41746139526367,15.622936248779297,0.0,0.0,1647928833,9031005918308827,otraf-vehiclepositions-2022-03-22T07-00-33Z.pb,9011005053000000,1,530,700,C1
295,55700000063278840,0.0,58.417747497558594,15.622130393981934,243.0,0.0,1647928832,9031005920505737,otraf-vehiclepositions-2022-03-22T07-00-33Z.pb,9011005021500000,1,15,700,
296,55700000064973587,0.0,58.4168586730957,15.624653816223145,306.0,0.0,1647928832,9031005920505682,otraf-vehiclepositions-2022-03-22T07-00-33Z.pb,9011005020200000,1,2,700,A6
298,,,58.417903900146484,15.622363090515137,266.0,0.0,1647928832,9031005920505752,otraf-vehiclepositions-2022-03-22T07-00-33Z.pb,-1,-1,-1,-1,
302,55700000063302008,0.0,58.417457580566406,15.623205184936523,323.0,0.0,1647928832,9031005920505688,otraf-vehiclepositions-2022-03-22T07-00-33Z.pb,9011005021100000,1,11,700,B2
303,55700000063476178,0.0,58.41746139526367,15.622936248779297,0.0,0.0,1647928833,9031005918308827,otraf-vehiclepositions-2022-03-22T07-00-34Z.pb,9011005053000000,1,530,700,C1
304,55700000063278840,0.0,58.417747497558594,15.622130393981934,243.0,0.0,1647928832,9031005920505737,otraf-vehiclepositions-2022-03-22T07-00-34Z.pb,9011005021500000,1,15,700,
305,55700000064973587,0.0,58.4168586730957,15.624653816223145,306.0,0.0,1647928832,9031005920505682,otraf-vehiclepositions-2022-03-22T07-00-34Z.pb,9011005020200000,1,2,700,A6
307,,,58.417903900146484,15.622363090515137,266.0,0.0,1647928832,9031005920505752,otraf-vehiclepositions-2022-03-22T07-00-34Z.pb,-1,-1,-1,-1,
311,55700000063302008,0.0,58.417457580566406,15.623205184936523,323.0,0.0,1647928832,9031005920505688,otraf-vehiclepositions-2022-03-22T07-00-34Z.pb,9011005021100000,1,11,700,B2
312,55700000063476178,0.0,58.41746139526367,15.622936248779297,0.0,0.0,1647928834,9031005918308827,otraf-vehiclepositions-2022-03-22T07-00-35Z.pb,9011005053000000,1,530,700,C1
313,55700000063278840,0.0,58.41775131225586,15.62213134765625,243.0,0.0,1647928833,9031005920505737,otraf-vehiclepositions-2022-03-22T07-00-35Z.pb,9011005021500000,1,15,700,
314,55700000064973587,0.0,58.4168586730957,15.624653816223145,306.0,0.0,1647928833,9031005920505682,otraf-vehiclepositions-2022-03-22T07-00-35Z.pb,9011005020200000,1,2,700,A6
316,,,58.41790771484375,15.62236213684082,266.0,0.0,1647928833,9031005920505752,otraf-vehiclepositions-2022-03-22T07-00-35Z.pb,-1,-1,-1,-1,
320,55700000063302008,0.0,58.417457580566406,15.623205184936523,323.0,0.0,1647928833,9031005920505688,otraf-vehiclepositions-2022-03-22T07-00-35Z.pb,9011005021100000,1,11,700,B2
321,55700000063476178,0.0,58.41746139526367,15.62293529510498,0.0,0.0,1647928835,9031005918308827,otraf-vehiclepositions-2022-03-22T07-00-36Z.pb,9011005053000000,1,530,700,C1
322,55700000063278840,0.0,58.417755126953125,15.622130393981934,243.0,0.0,1647928834,9031005920505737,otraf-vehiclepositions-2022-03-22T07-00-36Z.pb,9011005021500000,1,15,700,
323,55700000064973587,0.0,58.4168586730957,15.624653816223145,306.0,0.0,1647928834,9031005920505682,otraf-vehiclepositions-2022-03-22T07-00-36Z.pb,9011005020200000,1,2,700,A6
325,,,58.41790771484375,15.62236213684082,266.0,0.0,1647928834,9031005920505752,otraf-vehiclepositions-2022-03-22T07-00-36Z.pb,-1,-1,-1,-1,
329,55700000063302008,0.0,58.417457580566406,15.623205184936523,323.0,0.0,1647928834,9031005920505688,otraf-vehiclepositions-2022-03-22T07-00-36Z.pb,9011005021100000,1,11,700,B2
330,55700000063476178,0.0,58.41746139526367,15.62293529510498,0.0,0.0,1647928836,9031005918308827,otraf-vehiclepositions-2022-03-22T07-00-37Z.pb,9011005053000000,1,530,700,C1
331,55700000063278840,0.0,58.41775894165039,15.622130393981934,243.0,0.0,1647928835,9031005920505737,otraf-vehiclepositions-2022-03-22T07-00-37Z.pb,9011005021500000,1,15,700,
332,55700000064973587,0.0,58.4168586730957,15.624653816223145,306.0,0.0,1647928835,9031005920505682,otraf-vehiclepositions-2022-03-22T07-00-37Z.pb,9011005020200000,1,2,700,A6
333,55700000065109941,0.0,58.41779708862305,15.62250804901123,274.0,0.0,1647928835,9031005920505673,otraf-vehiclepositions-2022-03-22T07-00-37Z.pb,9011005020100000,0,1,700,
334,,,58.41790771484375,15.622361183166504,266.0,0.0,1647928835,9031005920505752,otraf-vehiclepositions-2022-03-22T07-00-37Z.pb,-1,-1,-1,-1,
338,55700000063302008,0.0,58.417457580566406,15.623205184936523,323.0,0.0,1647928835,9031005920505688,otraf-vehiclepositions-2022-03-22T07-00-37Z.pb,9011005021100000,1,11,700,B2
339,55700000063476178,0.0,58.41746139526367,15.62293529510498,0.0,0.0,1647928837,9031005918308827,otraf-vehiclepositions-2022-03-22T07-00-38Z.pb,9011005053000000,1,530,700,C1
340,55700000063278840,0.0,58.417762756347656,15.622129440307617,243.0,0.0,1647928836,9031005920505737,otraf-vehiclepositions-2022-03-22T07-00-38Z.pb,9011005021500000,1,15,700,
341,55700000064973587,0.0,58.4168586730957,15.624653816223145,306.0,0.0,1647928836,9031005920505682,otraf-vehiclepositions-2022-03-22T07-00-38Z.pb,9011005020200000,1,2,700,A6
342,55700000065109941,0.0,58.41780090332031,15.622520446777344,274.0,0.0,1647928836,9031005920505673,otraf-vehiclepositions-2022-03-22T07-00-38Z.pb,9011005020100000,0,1,700,
343,,,58.41790771484375,15.622361183166504,266.0,0.0,1647928836,9031005920505752,otraf-vehiclepositions-2022-03-22T07-00-38Z.pb,-1,-1,-1,-1,
346,55700000063262810,0.0,58.417720794677734,15.62281322479248,345.0,0.0,1647928836,9031005920505733,otraf-vehiclepositions-2022-03-22T07-00-38Z.pb,9011005022100000,1,21,700,
347,55700000063302008,0.0,58.417457580566406,15.623205184936523,323.0,0.0,1647928836,9031005920505688,otraf-vehiclepositions-2022-03-22T07-00-38Z.pb,9011005021100000,1,11,700,B2
348,55700000063476178,0.0,58.41746139526367,15.62293529510498,0.0,0.0,1647928838,9031005918308827,otraf-vehiclepositions-2022-03-22T07-00-39Z.pb,9011005053000000,1,530,700,C1
349,55700000063278840,0.0,58.417762756347656,15.622127532958984,243.0,0.0,1647928837,9031005920505737,otraf-vehiclepositions-2022-03-22T07-00-39Z.pb,9011005021500000,1,15,700,
350,55700000064973587,0.0,58.4168586730957,15.624653816223145,306.0,0.0,1647928837,9031005920505682,otraf-vehiclepositions-2022-03-22T07-00-39Z.pb,9011005020200000,1,2,700,A6
351,55700000065109941,0.0,58.41780090332031,15.622527122497559,274.0,0.0,1647928837,9031005920505673,otraf-vehiclepositions-2022-03-22T07-00-39Z.pb,9011005020100000,0,1,700,
352,,,58.41790771484375,15.622360229492188,266.0,0.0,1647928838,9031005920505752,otraf-vehiclepositions-2022-03-22T07-00-39Z.pb,-1,-1,-1,-1,
355,55700000063262810,0.0,58.417720794677734,15.622818946838379,345.0,0.0,1647928837,9031005920505733,otraf-vehiclepositions-2022-03-22T07-00-39Z.pb,9011005022100000,1,21,700,
356,55700000063302008,0.0,58.417457580566406,15.623205184936523,323.0,0.0,1647928837,9031005920505688,otraf-vehiclepositions-2022-03-22T07-00-39Z.pb,9011005021100000,1,11,700,B2
357,55700000063476178,0.0,58.417457580566406,15.622936248779297,0.0,0.0,1647928840,9031005918308827,otraf-vehiclepositions-2022-03-22T07-00-40Z.pb,9011005053000000,1,530,700,C1
358,55700000063278840,0.0,58.417762756347656,15.622127532958984,243.0,0.0,1647928838,9031005920505737,otraf-vehiclepositions-2022-03-22T07-00-40Z.pb,9011005021500000,1,15,700,
359,55700000064973587,0.0,58.4168586730957,15.624653816223145,306.0,0.0,1647928838,9031005920505682,otraf-vehiclepositions-2022-03-22T07-00-40Z.pb,9011005020200000,1,2,700,A6
360,55700000065109941,0.0,58.41780471801758,15.622529029846191,274.0,0.0,1647928838,9031005920505673,otraf-vehiclepositions-2022-03-22T07-00-40Z.pb,9011005020100000,0,1,700,
361,,,58.41790771484375,15.622360229492188,266.0,0.0,1647928839,9031005920505752,otraf-vehiclepositions-2022-03-22T07-00-40Z.pb,-1,-1,-1,-1,
364,55700000063262810,0.0,58.417720794677734,15.622824668884277,345.0,0.0,1647928838,9031005920505733,otraf-vehiclepositions-2022-03-22T07-00-40Z.pb,9011005022100000,1,21,700,
365,55700000063302008,0.0,58.417457580566406,15.623205184936523,323.0,0.0,1647928838,9031005920505688,otraf-vehiclepositions-2022-03-22T07-00-40Z.pb,9011005021100000,1,11,700,B2
366,55700000063476178,0.0,58.417457580566406,15.62293529510498,0.0,0.0,1647928841,9031005918308827,otraf-vehiclepositions-2022-03-22T07-00-41Z.pb,9011005053000000,1,530,700,C1
367,55700000063278840,0.0,58.417762756347656,15.622126579284668,243.0,0.0,1647928840,9031005920505737,otraf-vehiclepositions-2022-03-22T07-00-41Z.pb,9011005021500000,1,15,700,
368,55700000064973587,0.0,58.4168586730957,15.624653816223145,306.0,0.0,1647928840,9031005920505682,otraf-vehiclepositions-2022-03-22T07-00-41Z.pb,9011005020200000,1,2,700,A6
369,55700000065109941,0.0,58.41780471801758,15.622529029846191,274.0,0.0,1647928839,9031005920505673,otraf-vehiclepositions-2022-03-22T07-00-41Z.pb,9011005020100000,0,1,700,
370,,,58.41790771484375,15.622360229492188,266.0,0.0,1647928840,9031005920505752,otraf-vehiclepositions-2022-03-22T07-00-41Z.pb,-1,-1,-1,-1,
373,55700000063262810,0.0,58.417720794677734,15.622831344604492,345.0,0.0,1647928839,9031005920505733,otraf-vehiclepositions-2022-03-22T07-00-41Z.pb,9011005022100000,1,21,700,
374,55700000063302008,0.0,58.417457580566406,15.623205184936523,323.0,0.0,1647928839,9031005920505688,otraf-vehiclepositions-2022-03-22T07-00-41Z.pb,9011005021100000,1,11,700,B2
375,55700000063476178,0.0,58.417457580566406,15.62293529510498,0.0,0.0,1647928842,9031005918308827,otraf-vehiclepositions-2022-03-22T07-00-42Z.pb,9011005053000000,1,530,700,C1
376,55700000063278840,0.0,58.417762756347656,15.622126579284668,243.0,0.0,1647928841,9031005920505737,otraf-vehiclepositions-2022-03-22T07-00-42Z.pb,9011005021500000,1,15,700,
377,55700000064973587,0.0,58.4168586730957,15.624652862548828,306.0,0.0,1647928841,9031005920505682,otraf-vehiclepositions-2022-03-22T07-00-42Z.pb,9011005020200000,1,2,700,A6
378,55700000065109941,0.0,58.41780471801758,15.622526168823242,274.0,0.0,1647928840,9031005920505673,otraf-vehiclepositions-2022-03-22T07-00-42Z.pb,9011005020100000,0,1,700,
379,,,58.41790771484375,15.622360229492188,266.0,0.0,1647928841,9031005920505752,otraf-vehiclepositions-2022-03-22T07-00-42Z.pb,-1,-1,-1,-1,
382,55700000063262810,0.0,58.417724609375,15.62283706665039,345.0,0.0,1647928840,9031005920505733,otraf-vehiclepositions-2022-03-22T07-00-42Z.pb,9011005022100000,1,21,700,
383,55700000063302008,0.0,58.417457580566406,15.623205184936523,323.0,0.0,1647928840,9031005920505688,otraf-vehiclepositions-2022-03-22T07-00-42Z.pb,9011005021100000,1,11,700,B2
384,55700000063476178,0.0,58.417457580566406,15.62293529510498,0.0,0.0,1647928842,9031005918308827,otraf-vehiclepositions-2022-03-22T07-00-43Z.pb,9011005053000000,1,530,700,C1
385,55700000063278840,0.0,58.417762756347656,15.622126579284668,243.0,0.0,1647928841,9031005920505737,otraf-vehiclepositions-2022-03-22T07-00-43Z.pb,9011005021500000,1,15,700,
386,55700000064973587,0.0,58.4168586730957,15.624652862548828,306.0,0.0,1647928841,9031005920505682,otraf-vehiclepositions-2022-03-22T07-00-43Z.pb,9011005020200000,1,2,700,A6
387,55700000065109941,0.0,58.41780471801758,15.622526168823242,274.0,0.0,1647928840,9031005920505673,otraf-vehiclepositions-2022-03-22T07-00-43Z.pb,9011005020100000,0,1,700,
388,,,58.41790771484375,15.622360229492188,266.0,0.0,1647928841,9031005920505752,otraf-vehiclepositions-2022-03-22T07-00-43Z.pb,-1,-1,-1,-1,
391,55700000063262810,0.0,58.417724609375,15.62283706665039,345.0,0.0,1647928840,9031005920505733,otraf-vehiclepositions-2022-03-22T07-00-43Z.pb,9011005022100000,1,21,700,
392,55700000063302008,0.0,58.417457580566406,15.623205184936523,323.0,0.0,1647928840,9031005920505688,otraf-vehiclepositions-2022-03-22T07-00-43Z.pb,9011005021100000,1,11,700,B2
393,55700000063476178,0.0,58.417457580566406,15.62293529510498,0.0,0.0,1647928843,9031005918308827,otraf-vehiclepositions-2022-03-22T07-00-44Z.pb,9011005053000000,1,530,700,C1
394,55700000063278840,0.0,58.417762756347656,15.622126579284668,243.0,0.0,1647928842,9031005920505737,otraf-vehiclepositions-2022-03-22T07-00-44Z.pb,9011005021500000,1,15,700,
395,55700000064973587,0.0,58.4168586730957,15.624652862548828,306.0,0.0,1647928842,9031005920505682,otraf-vehiclepositions-2022-03-22T07-00-44Z.pb,9011005020200000,1,2,700,A6
396,55700000065109941,0.0,58.417808532714844,15.622525215148926,274.0,0.0,1647928841,9031005920505673,otraf-vehiclepositions-2022-03-22T07-00-44Z.pb,9011005020100000,0,1,700,
397,,,58.41790771484375,15.622359275817871,266.0,0.0,1647928842,9031005920505752,otraf-vehiclepositions-2022-03-22T07-00-44Z.pb,-1,-1,-1,-1,
400,55700000063262810,0.0,58.417724609375,15.622849464416504,345.0,0.0,1647928842,9031005920505733,otraf-vehiclepositions-2022-03-22T07-00-44Z.pb,9011005022100000,1,21,700,
401,55700000063302008,0.0,58.417457580566406,15.623205184936523,323.0,0.0,1647928842,9031005920505688,otraf-vehiclepositions-2022-03-22T07-00-44Z.pb,9011005021100000,1,11,700,B2
402,55700000063476178,0.0,58.417457580566406,15.62293529510498,0.0,0.0,1647928844,9031005918308827,otraf-vehiclepositions-2022-03-22T07-00-45Z.pb,9011005053000000,1,530,700,C1
403,55700000063278840,0.0,58.417762756347656,15.622126579284668,243.0,0.0,1647928843,9031005920505737,otraf-vehiclepositions-2022-03-22T07-00-45Z.pb,9011005021500000,1,15,700,
404,55700000064973587,0.0,58.4168586730957,15.624652862548828,306.0,0.0,1647928843,9031005920505682,otraf-vehiclepositions-2022-03-22T07-00-45Z.pb,9011005020200000,1,2,700,A6
405,55700000065109941,0.0,58.41781234741211,15.622516632080078,274.0,0.0,1647928843,9031005920505673,otraf-vehiclepositions-2022-03-22T07-00-45Z.pb,9011005020100000,0,1,700,
406,,,58.41790771484375,15.622359275817871,266.0,0.0,1647928843,9031005920505752,otraf-vehiclepositions-2022-03-22T07-00-45Z.pb,-1,-1,-1,-1,
407,55700000065091822,0.0,58.41677474975586,15.624478340148926,319.0,0.0,1647928843,9031005920505671,otraf-vehiclepositions-2022-03-22T07-00-45Z.pb,9011005021200000,0,12,700,B6
409,55700000063262810,0.0,58.417724609375,15.62285327911377,345.0,0.0,1647928843,9031005920505733,otraf-vehiclepositions-2022-03-22T07-00-45Z.pb,9011005022100000,1,21,700,
410,55700000063302008,0.0,58.417457580566406,15.623205184936523,323.0,0.0,1647928843,9031005920505688,otraf-vehiclepositions-2022-03-22T07-00-45Z.pb,9011005021100000,1,11,700,B2
411,55700000063476178,0.0,58.417457580566406,15.62293529510498,0.0,0.0,1647928845,9031005918308827,otraf-vehiclepositions-2022-03-22T07-00-46Z.pb,9011005053000000,1,530,700,C1
412,55700000063278840,0.0,58.417762756347656,15.622126579284668,243.0,0.0,1647928844,9031005920505737,otraf-vehiclepositions-2022-03-22T07-00-46Z.pb,9011005021500000,1,15,700,
413,55700000064973587,0.0,58.4168586730957,15.624652862548828,306.0,0.0,1647928844,9031005920505682,otraf-vehiclepositions-2022-03-22T07-00-46Z.pb,9011005020200000,1,2,700,A6
414,55700000065109941,0.0,58.41781234741211,15.622516632080078,274.0,0.0,1647928844,9031005920505673,otraf-vehiclepositions-2022-03-22T07-00-46Z.pb,9011005020100000,0,1,700,
415,,,58.417903900146484,15.622359275817871,266.0,0.0,1647928844,9031005920505752,otraf-vehiclepositions-2022-03-22T07-00-46Z.pb,-1,-1,-1,-1,
416,55700000065091822,0.0,58.41677474975586,15.624479293823242,319.0,0.0,1647928844,9031005920505671,otraf-vehiclepositions-2022-03-22T07-00-46Z.pb,9011005021200000,0,12,700,B6
418,55700000063262810,0.0,58.417724609375,15.622856140136719,345.0,0.0,1647928844,9031005920505733,otraf-vehiclepositions-2022-03-22T07-00-46Z.pb,9011005022100000,1,21,700,
419,55700000063302008,0.0,58.417457580566406,15.623204231262207,323.0,0.0,1647928844,9031005920505688,otraf-vehiclepositions-2022-03-22T07-00-46Z.pb,9011005021100000,1,11,700,B2
